latitude,longitude
24.979,121.463
24.98,121.463
24.981,121.463
24.982,121.463
24.983,121.463
24.984,121.463
24.985,121.463
24.986,121.463
24.987,121.463
24.988,121.463
24.989,121.463
24.99,121.463
24.991,121.463
24.992,121.463
24.993,121.463
24.994,121.463
24.995,121.463
24.996,121.463
24.997,121.463
24.998,121.463
24.999,121.463
25,121.463
25.001,121.463
25.002,121.463
25.003,121.463
25.004,121.463
25.005,121.463
25.006,121.463
25.007,121.463
25.008,121.463
25.009,121.463
25.01,121.463
25.011,121.463
25.012,121.463
25.014,121.463
25.015,121.463
25.016,121.463
25.017,121.463
25.018,121.463
25.019,121.463
25.02,121.463
25.021,121.463
25.022,121.463
25.023,121.463
25.024,121.463
25.025,121.463
25.026,121.463
25.027,121.463
25.028,121.463
25.029,121.463
25.03,121.463
25.031,121.463
25.032,121.463
25.033,121.463
25.036,121.463
25.038,121.463
25.04,121.463
25.041,121.463
25.042,121.463
25.043,121.463
25.044,121.463
25.045,121.463
25.046,121.463
25.047,121.463
25.048,121.463
25.049,121.463
25.05,121.463
25.051,121.463
25.052,121.463
25.053,121.463
25.054,121.463
25.055,121.463
25.056,121.463
25.057,121.463
25.058,121.463
25.059,121.463
25.06,121.463
25.061,121.463
25.062,121.463
25.063,121.463
25.064,121.463
25.065,121.463
25.066,121.463
25.067,121.463
25.068,121.463
25.069,121.463
25.07,121.463
25.072,121.463
25.073,121.463
25.074,121.463
25.075,121.463
25.076,121.463
25.077,121.463
25.078,121.463
25.079,121.463
25.08,121.463
25.081,121.463
25.082,121.463
25.083,121.463
25.084,121.463
25.085,121.463
25.086,121.463
25.087,121.463
24.968,121.464
24.973,121.464
24.974,121.464
24.976,121.464
24.977,121.464
24.978,121.464
24.979,121.464
24.98,121.464
24.981,121.464
24.982,121.464
24.983,121.464
24.984,121.464
24.985,121.464
24.986,121.464
24.987,121.464
24.988,121.464
24.989,121.464
24.99,121.464
24.991,121.464
24.992,121.464
24.993,121.464
24.994,121.464
24.995,121.464
24.996,121.464
24.997,121.464
24.998,121.464
24.999,121.464
25,121.464
25.001,121.464
25.002,121.464
25.003,121.464
25.004,121.464
25.005,121.464
25.006,121.464
25.007,121.464
25.008,121.464
25.009,121.464
25.01,121.464
25.011,121.464
25.012,121.464
25.013,121.464
25.014,121.464
25.015,121.464
25.016,121.464
25.017,121.464
25.018,121.464
25.019,121.464
25.02,121.464
25.021,121.464
25.022,121.464
25.023,121.464
25.024,121.464
25.025,121.464
25.026,121.464
25.027,121.464
25.028,121.464
25.029,121.464
25.03,121.464
25.031,121.464
25.032,121.464
25.033,121.464
25.034,121.464
25.036,121.464
25.039,121.464
25.04,121.464
25.041,121.464
25.042,121.464
25.043,121.464
25.044,121.464
25.045,121.464
25.046,121.464
25.047,121.464
25.048,121.464
25.049,121.464
25.05,121.464
25.051,121.464
25.052,121.464
25.053,121.464
25.054,121.464
25.055,121.464
25.056,121.464
25.057,121.464
25.058,121.464
25.059,121.464
25.06,121.464
25.061,121.464
25.062,121.464
25.063,121.464
25.064,121.464
25.065,121.464
25.066,121.464
25.067,121.464
25.069,121.464
25.07,121.464
25.071,121.464
25.072,121.464
25.073,121.464
25.074,121.464
25.075,121.464
25.076,121.464
25.077,121.464
25.078,121.464
25.079,121.464
25.08,121.464
25.081,121.464
25.082,121.464
25.083,121.464
25.084,121.464
25.085,121.464
25.086,121.464
25.087,121.464
24.975,121.465
24.976,121.465
24.977,121.465
24.978,121.465
24.979,121.465
24.98,121.465
24.981,121.465
24.982,121.465
24.983,121.465
24.984,121.465
24.985,121.465
24.986,121.465
24.987,121.465
24.988,121.465
24.989,121.465
24.99,121.465
24.991,121.465
24.992,121.465
24.993,121.465
24.994,121.465
24.995,121.465
24.996,121.465
24.997,121.465
24.998,121.465
24.999,121.465
25,121.465
25.001,121.465
25.002,121.465
25.003,121.465
25.004,121.465
25.005,121.465
25.006,121.465
25.007,121.465
25.008,121.465
25.009,121.465
25.01,121.465
25.011,121.465
25.012,121.465
25.013,121.465
25.014,121.465
25.015,121.465
25.016,121.465
25.017,121.465
25.018,121.465
25.019,121.465
25.02,121.465
25.021,121.465
25.022,121.465
25.023,121.465
25.024,121.465
25.025,121.465
25.026,121.465
25.027,121.465
25.028,121.465
25.029,121.465
25.03,121.465
25.031,121.465
25.032,121.465
25.033,121.465
25.034,121.465
25.036,121.465
25.037,121.465
25.039,121.465
25.041,121.465
25.042,121.465
25.043,121.465
25.044,121.465
25.045,121.465
25.046,121.465
25.047,121.465
25.048,121.465
25.049,121.465
25.05,121.465
25.051,121.465
25.053,121.465
25.054,121.465
25.055,121.465
25.056,121.465
25.057,121.465
25.058,121.465
25.059,121.465
25.06,121.465
25.061,121.465
25.063,121.465
25.064,121.465
25.065,121.465
25.067,121.465
25.068,121.465
25.069,121.465
25.07,121.465
25.071,121.465
25.072,121.465
25.073,121.465
25.074,121.465
25.075,121.465
25.076,121.465
25.077,121.465
25.078,121.465
25.079,121.465
25.08,121.465
25.081,121.465
25.082,121.465
25.083,121.465
25.084,121.465
25.085,121.465
25.086,121.465
25.087,121.465
24.968,121.466
24.972,121.466
24.973,121.466
24.975,121.466
24.976,121.466
24.977,121.466
24.978,121.466
24.979,121.466
24.98,121.466
24.981,121.466
24.982,121.466
24.983,121.466
24.984,121.466
24.985,121.466
24.986,121.466
24.987,121.466
24.988,121.466
24.989,121.466
24.99,121.466
24.991,121.466
24.992,121.466
24.993,121.466
24.994,121.466
24.995,121.466
24.996,121.466
24.997,121.466
24.998,121.466
24.999,121.466
25,121.466
25.001,121.466
25.002,121.466
25.003,121.466
25.004,121.466
25.005,121.466
25.006,121.466
25.007,121.466
25.008,121.466
25.009,121.466
25.01,121.466
25.011,121.466
25.012,121.466
25.013,121.466
25.014,121.466
25.015,121.466
25.016,121.466
25.017,121.466
25.018,121.466
25.019,121.466
25.02,121.466
25.021,121.466
25.022,121.466
25.023,121.466
25.024,121.466
25.025,121.466
25.026,121.466
25.027,121.466
25.028,121.466
25.029,121.466
25.03,121.466
25.031,121.466
25.032,121.466
25.033,121.466
25.035,121.466
25.037,121.466
25.039,121.466
25.042,121.466
25.043,121.466
25.044,121.466
25.045,121.466
25.046,121.466
25.047,121.466
25.048,121.466
25.049,121.466
25.05,121.466
25.051,121.466
25.052,121.466
25.053,121.466
25.054,121.466
25.055,121.466
25.056,121.466
25.057,121.466
25.058,121.466
25.059,121.466
25.06,121.466
25.061,121.466
25.063,121.466
25.064,121.466
25.065,121.466
25.066,121.466
25.07,121.466
25.071,121.466
25.072,121.466
25.073,121.466
25.074,121.466
25.075,121.466
25.076,121.466
25.077,121.466
25.078,121.466
25.079,121.466
25.08,121.466
25.081,121.466
25.082,121.466
25.083,121.466
25.084,121.466
25.085,121.466
25.086,121.466
25.087,121.466
24.973,121.467
24.974,121.467
24.975,121.467
24.976,121.467
24.977,121.467
24.978,121.467
24.98,121.467
24.981,121.467
24.982,121.467
24.983,121.467
24.984,121.467
24.985,121.467
24.986,121.467
24.987,121.467
24.988,121.467
24.989,121.467
24.99,121.467
24.991,121.467
24.992,121.467
24.993,121.467
24.994,121.467
24.995,121.467
24.996,121.467
24.997,121.467
24.998,121.467
24.999,121.467
25,121.467
25.001,121.467
25.002,121.467
25.003,121.467
25.004,121.467
25.005,121.467
25.006,121.467
25.007,121.467
25.008,121.467
25.009,121.467
25.01,121.467
25.011,121.467
25.012,121.467
25.013,121.467
25.014,121.467
25.015,121.467
25.016,121.467
25.017,121.467
25.018,121.467
25.019,121.467
25.02,121.467
25.021,121.467
25.022,121.467
25.023,121.467
25.024,121.467
25.025,121.467
25.026,121.467
25.027,121.467
25.028,121.467
25.029,121.467
25.03,121.467
25.031,121.467
25.032,121.467
25.033,121.467
25.034,121.467
25.035,121.467
25.038,121.467
25.042,121.467
25.043,121.467
25.044,121.467
25.045,121.467
25.046,121.467
25.047,121.467
25.048,121.467
25.049,121.467
25.05,121.467
25.051,121.467
25.052,121.467
25.053,121.467
25.054,121.467
25.055,121.467
25.056,121.467
25.057,121.467
25.058,121.467
25.059,121.467
25.06,121.467
25.061,121.467
25.062,121.467
25.063,121.467
25.066,121.467
25.069,121.467
25.07,121.467
25.071,121.467
25.072,121.467
25.073,121.467
25.074,121.467
25.075,121.467
25.076,121.467
25.077,121.467
25.078,121.467
25.079,121.467
25.08,121.467
25.081,121.467
25.082,121.467
25.083,121.467
25.084,121.467
25.085,121.467
25.086,121.467
25.087,121.467
24.974,121.468
24.975,121.468
24.976,121.468
24.977,121.468
24.978,121.468
24.979,121.468
24.98,121.468
24.981,121.468
24.982,121.468
24.983,121.468
24.984,121.468
24.985,121.468
24.986,121.468
24.987,121.468
24.988,121.468
24.989,121.468
24.99,121.468
24.991,121.468
24.992,121.468
24.993,121.468
24.994,121.468
24.995,121.468
24.996,121.468
24.997,121.468
24.998,121.468
24.999,121.468
25,121.468
25.001,121.468
25.002,121.468
25.003,121.468
25.004,121.468
25.005,121.468
25.006,121.468
25.007,121.468
25.008,121.468
25.009,121.468
25.01,121.468
25.011,121.468
25.012,121.468
25.013,121.468
25.014,121.468
25.015,121.468
25.016,121.468
25.017,121.468
25.018,121.468
25.019,121.468
25.02,121.468
25.021,121.468
25.022,121.468
25.023,121.468
25.024,121.468
25.025,121.468
25.026,121.468
25.027,121.468
25.028,121.468
25.029,121.468
25.03,121.468
25.031,121.468
25.032,121.468
25.033,121.468
25.034,121.468
25.035,121.468
25.036,121.468
25.037,121.468
25.042,121.468
25.043,121.468
25.044,121.468
25.045,121.468
25.046,121.468
25.047,121.468
25.048,121.468
25.049,121.468
25.05,121.468
25.051,121.468
25.052,121.468
25.053,121.468
25.054,121.468
25.055,121.468
25.056,121.468
25.057,121.468
25.058,121.468
25.059,121.468
25.06,121.468
25.061,121.468
25.062,121.468
25.069,121.468
25.07,121.468
25.071,121.468
25.072,121.468
25.073,121.468
25.074,121.468
25.075,121.468
25.076,121.468
25.077,121.468
25.078,121.468
25.079,121.468
25.08,121.468
25.081,121.468
25.082,121.468
25.083,121.468
25.084,121.468
25.085,121.468
25.086,121.468
25.087,121.468
24.975,121.469
24.976,121.469
24.977,121.469
24.979,121.469
24.98,121.469
24.981,121.469
24.982,121.469
24.983,121.469
24.984,121.469
24.985,121.469
24.986,121.469
24.987,121.469
24.988,121.469
24.989,121.469
24.99,121.469
24.991,121.469
24.992,121.469
24.993,121.469
24.994,121.469
24.995,121.469
24.996,121.469
24.997,121.469
24.998,121.469
24.999,121.469
25,121.469
25.001,121.469
25.002,121.469
25.003,121.469
25.004,121.469
25.005,121.469
25.006,121.469
25.007,121.469
25.008,121.469
25.009,121.469
25.01,121.469
25.011,121.469
25.012,121.469
25.013,121.469
25.014,121.469
25.015,121.469
25.016,121.469
25.017,121.469
25.018,121.469
25.019,121.469
25.02,121.469
25.021,121.469
25.022,121.469
25.023,121.469
25.024,121.469
25.025,121.469
25.026,121.469
25.027,121.469
25.028,121.469
25.029,121.469
25.03,121.469
25.031,121.469
25.032,121.469
25.033,121.469
25.034,121.469
25.035,121.469
25.04,121.469
25.042,121.469
25.043,121.469
25.044,121.469
25.045,121.469
25.046,121.469
25.047,121.469
25.048,121.469
25.049,121.469
25.05,121.469
25.051,121.469
25.052,121.469
25.053,121.469
25.054,121.469
25.055,121.469
25.056,121.469
25.057,121.469
25.058,121.469
25.059,121.469
25.06,121.469
25.068,121.469
25.069,121.469
25.07,121.469
25.071,121.469
25.072,121.469
25.073,121.469
25.074,121.469
25.075,121.469
25.076,121.469
25.077,121.469
25.078,121.469
25.079,121.469
25.08,121.469
25.081,121.469
25.082,121.469
25.083,121.469
25.084,121.469
25.085,121.469
25.086,121.469
25.087,121.469
24.974,121.47
24.975,121.47
24.976,121.47
24.977,121.47
24.979,121.47
24.98,121.47
24.981,121.47
24.982,121.47
24.983,121.47
24.984,121.47
24.985,121.47
24.986,121.47
24.987,121.47
24.988,121.47
24.989,121.47
24.99,121.47
24.991,121.47
24.992,121.47
24.993,121.47
24.995,121.47
24.996,121.47
24.997,121.47
24.998,121.47
24.999,121.47
25,121.47
25.001,121.47
25.002,121.47
25.003,121.47
25.004,121.47
25.005,121.47
25.006,121.47
25.007,121.47
25.008,121.47
25.009,121.47
25.01,121.47
25.011,121.47
25.012,121.47
25.013,121.47
25.014,121.47
25.015,121.47
25.016,121.47
25.017,121.47
25.018,121.47
25.019,121.47
25.02,121.47
25.021,121.47
25.022,121.47
25.023,121.47
25.024,121.47
25.025,121.47
25.026,121.47
25.027,121.47
25.028,121.47
25.029,121.47
25.03,121.47
25.031,121.47
25.032,121.47
25.033,121.47
25.034,121.47
25.035,121.47
25.036,121.47
25.037,121.47
25.041,121.47
25.043,121.47
25.044,121.47
25.045,121.47
25.046,121.47
25.047,121.47
25.048,121.47
25.049,121.47
25.05,121.47
25.051,121.47
25.052,121.47
25.053,121.47
25.054,121.47
25.055,121.47
25.056,121.47
25.057,121.47
25.058,121.47
25.059,121.47
25.06,121.47
25.063,121.47
25.065,121.47
25.066,121.47
25.067,121.47
25.069,121.47
25.07,121.47
25.071,121.47
25.072,121.47
25.073,121.47
25.074,121.47
25.075,121.47
25.076,121.47
25.077,121.47
25.078,121.47
25.079,121.47
25.08,121.47
25.081,121.47
25.082,121.47
25.083,121.47
25.084,121.47
25.085,121.47
25.086,121.47
25.087,121.47
24.972,121.471
24.973,121.471
24.975,121.471
24.976,121.471
24.977,121.471
24.98,121.471
24.981,121.471
24.982,121.471
24.983,121.471
24.984,121.471
24.985,121.471
24.986,121.471
24.987,121.471
24.988,121.471
24.989,121.471
24.99,121.471
24.991,121.471
24.992,121.471
24.994,121.471
24.996,121.471
24.997,121.471
24.998,121.471
24.999,121.471
25,121.471
25.001,121.471
25.002,121.471
25.003,121.471
25.004,121.471
25.005,121.471
25.006,121.471
25.007,121.471
25.008,121.471
25.009,121.471
25.01,121.471
25.011,121.471
25.012,121.471
25.013,121.471
25.014,121.471
25.015,121.471
25.016,121.471
25.017,121.471
25.018,121.471
25.019,121.471
25.02,121.471
25.021,121.471
25.022,121.471
25.023,121.471
25.024,121.471
25.025,121.471
25.026,121.471
25.027,121.471
25.028,121.471
25.029,121.471
25.03,121.471
25.031,121.471
25.032,121.471
25.033,121.471
25.034,121.471
25.035,121.471
25.036,121.471
25.037,121.471
25.038,121.471
25.041,121.471
25.043,121.471
25.044,121.471
25.045,121.471
25.046,121.471
25.047,121.471
25.048,121.471
25.049,121.471
25.05,121.471
25.051,121.471
25.052,121.471
25.053,121.471
25.054,121.471
25.055,121.471
25.056,121.471
25.057,121.471
25.058,121.471
25.059,121.471
25.06,121.471
25.062,121.471
25.063,121.471
25.064,121.471
25.067,121.471
25.068,121.471
25.069,121.471
25.07,121.471
25.071,121.471
25.072,121.471
25.073,121.471
25.074,121.471
25.075,121.471
25.076,121.471
25.077,121.471
25.078,121.471
25.079,121.471
25.08,121.471
25.081,121.471
25.082,121.471
25.083,121.471
25.084,121.471
25.085,121.471
25.086,121.471
25.087,121.471
24.96,121.472
24.975,121.472
24.976,121.472
24.977,121.472
24.98,121.472
24.981,121.472
24.983,121.472
24.984,121.472
24.985,121.472
24.986,121.472
24.987,121.472
24.988,121.472
24.989,121.472
24.99,121.472
24.991,121.472
24.992,121.472
24.993,121.472
24.994,121.472
24.995,121.472
24.996,121.472
24.997,121.472
24.998,121.472
24.999,121.472
25,121.472
25.001,121.472
25.002,121.472
25.003,121.472
25.004,121.472
25.005,121.472
25.006,121.472
25.007,121.472
25.008,121.472
25.009,121.472
25.01,121.472
25.011,121.472
25.012,121.472
25.013,121.472
25.014,121.472
25.015,121.472
25.016,121.472
25.017,121.472
25.018,121.472
25.019,121.472
25.02,121.472
25.021,121.472
25.022,121.472
25.023,121.472
25.024,121.472
25.025,121.472
25.026,121.472
25.027,121.472
25.028,121.472
25.029,121.472
25.03,121.472
25.031,121.472
25.032,121.472
25.033,121.472
25.034,121.472
25.035,121.472
25.038,121.472
25.043,121.472
25.044,121.472
25.045,121.472
25.046,121.472
25.047,121.472
25.048,121.472
25.049,121.472
25.05,121.472
25.051,121.472
25.052,121.472
25.054,121.472
25.055,121.472
25.056,121.472
25.057,121.472
25.058,121.472
25.059,121.472
25.06,121.472
25.063,121.472
25.064,121.472
25.065,121.472
25.066,121.472
25.067,121.472
25.068,121.472
25.069,121.472
25.07,121.472
25.071,121.472
25.072,121.472
25.073,121.472
25.075,121.472
25.076,121.472
25.077,121.472
25.078,121.472
25.079,121.472
25.08,121.472
25.081,121.472
25.082,121.472
25.083,121.472
25.084,121.472
25.085,121.472
25.086,121.472
25.087,121.472
24.96,121.473
24.975,121.473
24.976,121.473
24.977,121.473
24.979,121.473
24.982,121.473
24.983,121.473
24.984,121.473
24.985,121.473
24.986,121.473
24.987,121.473
24.988,121.473
24.989,121.473
24.99,121.473
24.991,121.473
24.992,121.473
24.994,121.473
24.995,121.473
24.996,121.473
24.997,121.473
24.998,121.473
24.999,121.473
25,121.473
25.001,121.473
25.002,121.473
25.003,121.473
25.004,121.473
25.005,121.473
25.006,121.473
25.007,121.473
25.008,121.473
25.009,121.473
25.01,121.473
25.011,121.473
25.012,121.473
25.013,121.473
25.014,121.473
25.015,121.473
25.016,121.473
25.017,121.473
25.018,121.473
25.019,121.473
25.02,121.473
25.021,121.473
25.022,121.473
25.023,121.473
25.024,121.473
25.025,121.473
25.026,121.473
25.027,121.473
25.028,121.473
25.029,121.473
25.03,121.473
25.031,121.473
25.032,121.473
25.033,121.473
25.034,121.473
25.035,121.473
25.036,121.473
25.042,121.473
25.043,121.473
25.044,121.473
25.045,121.473
25.046,121.473
25.047,121.473
25.048,121.473
25.049,121.473
25.05,121.473
25.051,121.473
25.052,121.473
25.054,121.473
25.055,121.473
25.056,121.473
25.057,121.473
25.058,121.473
25.059,121.473
25.061,121.473
25.062,121.473
25.063,121.473
25.064,121.473
25.065,121.473
25.066,121.473
25.067,121.473
25.068,121.473
25.069,121.473
25.07,121.473
25.072,121.473
25.073,121.473
25.074,121.473
25.075,121.473
25.077,121.473
25.078,121.473
25.079,121.473
25.08,121.473
25.081,121.473
25.082,121.473
25.083,121.473
25.084,121.473
25.085,121.473
25.086,121.473
25.087,121.473
24.959,121.474
24.96,121.474
24.961,121.474
24.962,121.474
24.971,121.474
24.975,121.474
24.977,121.474
24.978,121.474
24.981,121.474
24.983,121.474
24.985,121.474
24.986,121.474
24.987,121.474
24.988,121.474
24.989,121.474
24.99,121.474
24.991,121.474
24.992,121.474
24.994,121.474
24.995,121.474
24.996,121.474
24.997,121.474
24.998,121.474
24.999,121.474
25,121.474
25.001,121.474
25.002,121.474
25.003,121.474
25.004,121.474
25.005,121.474
25.007,121.474
25.008,121.474
25.009,121.474
25.01,121.474
25.011,121.474
25.012,121.474
25.013,121.474
25.014,121.474
25.015,121.474
25.016,121.474
25.017,121.474
25.018,121.474
25.019,121.474
25.02,121.474
25.021,121.474
25.022,121.474
25.023,121.474
25.024,121.474
25.025,121.474
25.026,121.474
25.027,121.474
25.028,121.474
25.029,121.474
25.03,121.474
25.031,121.474
25.032,121.474
25.033,121.474
25.034,121.474
25.035,121.474
25.036,121.474
25.043,121.474
25.045,121.474
25.046,121.474
25.047,121.474
25.048,121.474
25.049,121.474
25.052,121.474
25.053,121.474
25.054,121.474
25.056,121.474
25.057,121.474
25.058,121.474
25.059,121.474
25.06,121.474
25.061,121.474
25.063,121.474
25.064,121.474
25.065,121.474
25.066,121.474
25.067,121.474
25.068,121.474
25.069,121.474
25.07,121.474
25.071,121.474
25.072,121.474
25.073,121.474
25.074,121.474
25.075,121.474
25.076,121.474
25.077,121.474
25.078,121.474
25.079,121.474
25.08,121.474
25.081,121.474
25.082,121.474
25.083,121.474
25.084,121.474
25.085,121.474
25.086,121.474
25.087,121.474
24.959,121.475
24.96,121.475
24.962,121.475
24.969,121.475
24.971,121.475
24.972,121.475
24.973,121.475
24.974,121.475
24.975,121.475
24.977,121.475
24.98,121.475
24.981,121.475
24.982,121.475
24.984,121.475
24.985,121.475
24.986,121.475
24.987,121.475
24.988,121.475
24.989,121.475
24.99,121.475
24.991,121.475
24.992,121.475
24.994,121.475
24.995,121.475
24.996,121.475
24.997,121.475
24.998,121.475
24.999,121.475
25,121.475
25.001,121.475
25.002,121.475
25.003,121.475
25.004,121.475
25.005,121.475
25.006,121.475
25.007,121.475
25.008,121.475
25.009,121.475
25.01,121.475
25.011,121.475
25.012,121.475
25.013,121.475
25.014,121.475
25.015,121.475
25.016,121.475
25.017,121.475
25.018,121.475
25.019,121.475
25.02,121.475
25.021,121.475
25.022,121.475
25.023,121.475
25.024,121.475
25.025,121.475
25.026,121.475
25.027,121.475
25.028,121.475
25.029,121.475
25.03,121.475
25.031,121.475
25.032,121.475
25.033,121.475
25.034,121.475
25.035,121.475
25.036,121.475
25.044,121.475
25.045,121.475
25.046,121.475
25.047,121.475
25.048,121.475
25.049,121.475
25.05,121.475
25.051,121.475
25.053,121.475
25.059,121.475
25.061,121.475
25.062,121.475
25.063,121.475
25.064,121.475
25.065,121.475
25.066,121.475
25.067,121.475
25.068,121.475
25.069,121.475
25.07,121.475
25.071,121.475
25.072,121.475
25.073,121.475
25.074,121.475
25.075,121.475
25.076,121.475
25.077,121.475
25.078,121.475
25.079,121.475
25.08,121.475
25.081,121.475
25.082,121.475
25.083,121.475
25.084,121.475
25.085,121.475
25.086,121.475
25.087,121.475
24.959,121.476
24.96,121.476
24.961,121.476
24.962,121.476
24.963,121.476
24.974,121.476
24.975,121.476
24.977,121.476
24.981,121.476
24.982,121.476
24.983,121.476
24.985,121.476
24.986,121.476
24.987,121.476
24.988,121.476
24.989,121.476
24.99,121.476
24.991,121.476
24.992,121.476
24.994,121.476
24.995,121.476
24.996,121.476
24.997,121.476
24.998,121.476
24.999,121.476
25,121.476
25.001,121.476
25.002,121.476
25.003,121.476
25.004,121.476
25.005,121.476
25.006,121.476
25.007,121.476
25.008,121.476
25.009,121.476
25.01,121.476
25.011,121.476
25.012,121.476
25.013,121.476
25.014,121.476
25.015,121.476
25.016,121.476
25.017,121.476
25.018,121.476
25.019,121.476
25.02,121.476
25.021,121.476
25.022,121.476
25.023,121.476
25.024,121.476
25.025,121.476
25.026,121.476
25.027,121.476
25.028,121.476
25.029,121.476
25.03,121.476
25.031,121.476
25.032,121.476
25.033,121.476
25.034,121.476
25.035,121.476
25.036,121.476
25.037,121.476
25.045,121.476
25.046,121.476
25.047,121.476
25.048,121.476
25.049,121.476
25.05,121.476
25.051,121.476
25.052,121.476
25.058,121.476
25.061,121.476
25.062,121.476
25.063,121.476
25.064,121.476
25.065,121.476
25.066,121.476
25.067,121.476
25.068,121.476
25.069,121.476
25.07,121.476
25.071,121.476
25.072,121.476
25.073,121.476
25.074,121.476
25.075,121.476
25.076,121.476
25.077,121.476
25.078,121.476
25.079,121.476
25.08,121.476
25.081,121.476
25.082,121.476
25.083,121.476
25.084,121.476
25.085,121.476
25.086,121.476
25.087,121.476
24.959,121.477
24.96,121.477
24.961,121.477
24.971,121.477
24.974,121.477
24.975,121.477
24.979,121.477
24.981,121.477
24.985,121.477
24.986,121.477
24.987,121.477
24.988,121.477
24.989,121.477
24.99,121.477
24.991,121.477
24.992,121.477
24.993,121.477
24.994,121.477
24.995,121.477
24.996,121.477
24.997,121.477
24.998,121.477
24.999,121.477
25,121.477
25.001,121.477
25.002,121.477
25.003,121.477
25.004,121.477
25.005,121.477
25.006,121.477
25.007,121.477
25.008,121.477
25.009,121.477
25.01,121.477
25.011,121.477
25.012,121.477
25.013,121.477
25.014,121.477
25.015,121.477
25.016,121.477
25.017,121.477
25.018,121.477
25.019,121.477
25.02,121.477
25.021,121.477
25.022,121.477
25.023,121.477
25.024,121.477
25.025,121.477
25.026,121.477
25.027,121.477
25.028,121.477
25.029,121.477
25.03,121.477
25.031,121.477
25.032,121.477
25.033,121.477
25.034,121.477
25.035,121.477
25.036,121.477
25.037,121.477
25.038,121.477
25.04,121.477
25.041,121.477
25.044,121.477
25.046,121.477
25.047,121.477
25.048,121.477
25.049,121.477
25.05,121.477
25.051,121.477
25.052,121.477
25.053,121.477
25.056,121.477
25.059,121.477
25.06,121.477
25.061,121.477
25.062,121.477
25.063,121.477
25.064,121.477
25.065,121.477
25.066,121.477
25.067,121.477
25.068,121.477
25.069,121.477
25.07,121.477
25.071,121.477
25.072,121.477
25.073,121.477
25.074,121.477
25.075,121.477
25.076,121.477
25.077,121.477
25.078,121.477
25.079,121.477
25.08,121.477
25.081,121.477
25.082,121.477
25.083,121.477
25.084,121.477
25.085,121.477
25.086,121.477
25.087,121.477
24.959,121.478
24.96,121.478
24.961,121.478
24.962,121.478
24.963,121.478
24.973,121.478
24.974,121.478
24.975,121.478
24.99,121.478
24.992,121.478
24.993,121.478
24.994,121.478
24.995,121.478
24.996,121.478
24.997,121.478
24.998,121.478
24.999,121.478
25,121.478
25.001,121.478
25.002,121.478
25.003,121.478
25.004,121.478
25.005,121.478
25.006,121.478
25.007,121.478
25.008,121.478
25.009,121.478
25.01,121.478
25.011,121.478
25.012,121.478
25.013,121.478
25.014,121.478
25.015,121.478
25.016,121.478
25.017,121.478
25.018,121.478
25.019,121.478
25.02,121.478
25.021,121.478
25.022,121.478
25.023,121.478
25.024,121.478
25.025,121.478
25.026,121.478
25.027,121.478
25.028,121.478
25.029,121.478
25.03,121.478
25.031,121.478
25.032,121.478
25.033,121.478
25.034,121.478
25.035,121.478
25.036,121.478
25.037,121.478
25.038,121.478
25.039,121.478
25.04,121.478
25.044,121.478
25.046,121.478
25.048,121.478
25.049,121.478
25.05,121.478
25.051,121.478
25.052,121.478
25.053,121.478
25.055,121.478
25.056,121.478
25.059,121.478
25.06,121.478
25.061,121.478
25.062,121.478
25.063,121.478
25.064,121.478
25.065,121.478
25.066,121.478
25.067,121.478
25.068,121.478
25.069,121.478
25.07,121.478
25.071,121.478
25.072,121.478
25.073,121.478
25.074,121.478
25.075,121.478
25.076,121.478
25.077,121.478
25.078,121.478
25.079,121.478
25.08,121.478
25.081,121.478
25.082,121.478
25.083,121.478
25.084,121.478
25.085,121.478
25.086,121.478
25.087,121.478
24.959,121.479
24.96,121.479
24.961,121.479
24.962,121.479
24.963,121.479
24.973,121.479
24.979,121.479
24.99,121.479
24.992,121.479
24.993,121.479
24.994,121.479
24.995,121.479
24.996,121.479
24.997,121.479
24.998,121.479
24.999,121.479
25,121.479
25.001,121.479
25.002,121.479
25.003,121.479
25.004,121.479
25.005,121.479
25.006,121.479
25.007,121.479
25.008,121.479
25.009,121.479
25.01,121.479
25.011,121.479
25.012,121.479
25.013,121.479
25.014,121.479
25.015,121.479
25.016,121.479
25.017,121.479
25.018,121.479
25.019,121.479
25.02,121.479
25.021,121.479
25.022,121.479
25.023,121.479
25.024,121.479
25.025,121.479
25.026,121.479
25.027,121.479
25.028,121.479
25.029,121.479
25.03,121.479
25.031,121.479
25.032,121.479
25.033,121.479
25.034,121.479
25.035,121.479
25.036,121.479
25.037,121.479
25.038,121.479
25.039,121.479
25.041,121.479
25.044,121.479
25.046,121.479
25.047,121.479
25.048,121.479
25.049,121.479
25.051,121.479
25.052,121.479
25.054,121.479
25.056,121.479
25.058,121.479
25.059,121.479
25.06,121.479
25.062,121.479
25.063,121.479
25.064,121.479
25.065,121.479
25.066,121.479
25.067,121.479
25.068,121.479
25.069,121.479
25.07,121.479
25.071,121.479
25.072,121.479
25.073,121.479
25.074,121.479
25.075,121.479
25.076,121.479
25.077,121.479
25.078,121.479
25.079,121.479
25.08,121.479
25.081,121.479
25.082,121.479
25.083,121.479
25.084,121.479
25.085,121.479
25.086,121.479
25.087,121.479
24.959,121.48
24.96,121.48
24.963,121.48
24.964,121.48
24.982,121.48
24.984,121.48
24.986,121.48
24.987,121.48
24.988,121.48
